,WMT,XOM,MCD,UTX,DWDP,MMM,WBA,NKE,CAT,PFE,INTC,MSFT,AXP,GS,PG,V,DIS,KO,AAPL,CSCO,TRV,IBM,JNJ,MRK,BA,UNH,HD,VZ,CVX,JPM
20170316,-0.001983565,0.000853659,0.000781983,-0.00654404,-0.009000621,-0.004654812,-0.001515152,-0.001040583,-0.005462725,-0.005775339,0.001139601,-0.001698842,0.0068156,0.005835157,0.000437637,0.00133452,-0.001430232,0.00308642,0.001637477,-0.000292056,-0.002032686,0.008133781,-0.003877171,-0.008037094,-0.002909742,-0.002794272,0.005272051,-0.001994416,-0.009368112,-0.00098114
20170317,-0.007808064,-0.00085293,0.005157056,0.009880719,0.002662073,0.010771898,0.002801447,0.003472222,0.000646204,-0.003194888,0.003699488,0.003558168,-0.006518741,-0.017242769,-0.004811899,0.002221235,0.000447588,-0.005207101,-0.004975478,0,0.003258921,-0.008970887,-0.00311381,-0.00436273,0.010718896,-0.009340339,0.005849526,0.006994404,-0.00166883,-0.010475775
20170320,0.001287738,0,0.001088308,0.000528867,0.007340309,0.003379081,-0.014899313,0.015224913,0.026800129,0.001748252,0.004536433,0.000924927,-0.005047319,-0.007378864,0.002417582,-0.011746454,0.008500358,0.003568879,0.01050075,0.001460707,-0.006334254,0.000284657,7.81E-05,0.003286385,-0.003942254,-0.010017678,-0.012032086,-0.002976781,-0.000185736,-0.007168064
20170321,-0.001143184,-0.002073171,-0.002018947,-0.011893225,-0.022015504,-0.004559349,-0.01677892,-0.01141786,-0.031132075,-0.003781268,-0.011007621,-0.011088865,-0.016740647,-0.037746758,-0.000328875,-0.01255887,-0.008517434,0.007586534,-0.011452001,-0.011668611,-0.005475646,-0.010358566,-0.006402748,-0.003119638,-0.019120352,-0.001785714,-0.008051421,-0.001592357,0.00352963,-0.029323559
20170322,0.005007153,-0.000855432,0.004512916,-0.002050642,-0.004597337,0.000468433,-0.002163202,-0.070505085,0,0.006423358,0.009417808,0.012770596,0.001805753,-0.008283262,-0.002193223,0.005223711,0.00295302,-0.002823529,0.011298627,0.006493506,0.002793985,0.005175983,-0.007779961,-0.006415271,0.005796772,-0.00399523,0.005115613,-0.008971292,0.003239541,0.001602014
20170323,-0.005551601,0.001223092,-0.000774593,-0.000804074,0.016563147,-0.00041619,-0.000602192,0.026891691,-0.0021638,-0.005221932,-0.002827255,-0.002460403,0.002188747,0.003591985,-0.002417848,0.00384094,0.001427552,-0.004955168,-0.003535568,-0.004105572,-0.006064083,0.000228859,-0.002851259,-0.003464567,0.0015821,-0.01041729,0.004275244,-0.001408167,-0.004797491,-0.001599452
20170324,-0.003578586,-0.007696066,0.002635659,-0.000357654,-0.011749961,-0.003278859,-0.000120511,0.017879718,-0.000867397,-0.008457276,-0.003118798,0.001695699,0.004624872,-0.01504959,-0.002203371,0.003713707,-0.000890948,-0.001185677,-0.001986943,0.003533569,-0.004287245,-0.005662968,-0.003335981,-0.001580278,-0.00812366,-0.001754492,-0.00189202,0.000805802,0.00111245,-0.001144296
20170327,0.000718288,0.000246214,0.001159734,0.000268336,0.014901712,-0.005639392,0.007111004,-0.007629524,-0.006945198,0.005294118,0.006541524,0.001846722,-0.007672634,-0.01282781,-0.000883295,-0.002690885,0.002140182,0.004748338,0.001706485,-0.002640845,0.001987248,-0.000345165,0.002550207,0.000158278,0.001592538,-0.002424242,-0.005686819,-0.010869565,-0.0158348,-0.000572803
20170328,0.009474591,0.007261538,-0.000308904,0.008137351,0.015307716,0.002940713,0.002154141,0.01233685,0.015735985,-0.000585138,0.00593388,0.002918587,0.013402062,0.017074685,0.002983755,0.001911186,0.005961915,0.002599244,0.02072686,0.000882613,0.006528386,0.004258503,-0.001112878,0.002373793,0.007155026,0.004556501,0.002246885,0.003256003,0.008374106,0.015589179
20170329,0.005972696,0.002199413,-0.004712244,-0.006031577,-0.008923077,-0.001623122,0.000358252,0.001059696,-0.000968263,0.004976581,-0.000842697,0.002756931,-0.004959308,-0.003837265,-0.001762891,0.00067325,-0.004599735,-0.000235682,0.002225313,-0.008230453,-0.010426929,-0.003266288,-0.005888907,0.004736344,0.001522327,-0.011551255,-0.001086957,-0.003448276,0.008397873,-0.003724605
20170330,0.012015833,0.020482809,0.003725551,0.003480278,-0.003725551,0.003146633,-0.005491226,-0.011291461,0.003876804,0.000582581,0.005060444,0.003665801,0.012268371,0.012125192,-0.004415011,-0.001906257,0.005776237,0.004243281,-0.001318346,0,0.004148345,-0.000459929,-0.002081332,-0.002985544,0.001970388,0.009483603,-0.000612078,-0.001424791,-0.002683446,0.008609947
20170331,0.006844531,-0.020191159,0.002242499,-0.002134282,-0.009971954,0.000261397,-0.003120874,-0.005531763,-0.004934563,-0.004075691,0.008951049,0.002282758,-0.001262467,-0.006487328,-0.003880266,-0.001572857,0.001855451,-0.003755869,-0.001875912,0.001778305,-0.004048583,0.001610491,-0.0008824,0.00141844,-0.006292842,-0.005939754,-0.000816604,-0.006318793,-0.003804045,-0.013366281
20170403,-0.003468368,0.000731618,0,-0.002495321,-0.007554297,-0.003188209,-0.001204094,-0.003050422,-0.005282449,0.000876937,0.002495148,-0.004706954,-0.006573126,-0.003308375,-0.001892042,0.005513672,-0.001675633,-0.00070688,0.000278435,-0.006508876,-0.00132736,0.002067302,0.001124047,-0.001101668,-0.00118738,0.009633559,-0.001430225,0.008820513,0.004004843,-0.003642987
20170404,0.002505917,0.003655416,-0.002468945,0.009470205,0.002220108,-0.002778943,-0.005424955,-0.009359251,0.020158231,0.002920561,0.003318584,0.002745995,-0.004199008,0.001310273,0.002564674,-0.0064906,-0.001413428,0.006366423,0.007446068,-0.005062537,0.001910616,0.000114613,-8.02E-05,0.003151095,0.011604868,-0.003744187,-0.001909699,0.002643351,0.007977737,-0.002399452
20170405,-0.004999306,0.001942455,0.008662696,-0.004336667,0.005063291,0.000262895,-0.016121212,-0.001090116,0.001168597,-0.004368084,-0.001653804,-0.002586338,-0.00638896,-0.006978976,0.000667334,0.00281595,-0.000353857,-0.00257732,-0.005180631,-0.012271775,0.002487356,-0.009397204,0.000962464,-0.001570598,-0.009065473,0.002424683,0.002050021,-0.00588116,-0.00018406,-0.012827855
20170406,-0.003070482,0.005816067,-0.001993712,-0.0008,0.001416877,-0.001839781,0.006036713,0.002910149,0.016765705,-0.002339865,-0.005245721,0.002593045,0.002057613,0.004304665,-0.006335445,0.00067393,0.000442478,0.002349072,-0.002499653,0.002424242,-0.003060127,-0.002487274,0.002003205,-0.005191128,0.001637678,-0.000181411,0.004091653,-0.012035904,0.005983063,0.003364659
20170407,0.020579588,-0.003011685,-0.001459854,0.005159683,-0.006602735,0.000526621,0.008204751,-0.00054407,-0.00313087,-0.000293169,0,-0.000760688,-0.001925051,-0.003324003,-0.001901566,-0.003928612,-0.004157452,-0.00140614,-0.002227482,-0.00362757,-0.003235441,-0.001797622,-0.001039584,-0.001739405,0.008344139,0.004112737,-0.00074708,0.004749122,-0.003934486,-0.00346901
20170410,0.002194787,0.004470759,0.000153894,-0.000973537,0.001266023,-0.001473762,0.002186323,-0.003810561,0.016959799,-0.001759531,-0.006383569,-0.0022838,-0.00360036,0.004432157,0.002913818,0.001352265,-0.001332386,0.001877494,-0.001185991,0.00151699,0.007990012,-0.005460672,-0.004642972,-0.009187391,-0.007212748,-0.00325262,0.007340447,-0.002466091,0.005236083,-0.003481086
20170411,0.005064331,-0.003488512,0.009386059,0.002303331,-0.012328118,0.001897633,0.002060356,0.000364299,-0.000411777,-0.003231492,-0.001675978,-0.000763009,-0.002968125,-0.005024247,0.003464074,-0.000112537,0.005692431,-0.000702741,-0.010756443,-0.002726447,0.000660557,-0.003621495,-0.000965096,0.000479616,0.005688218,0.002115059,-6.75E-05,0.003296251,-0.0042036,-0.001746623
20170412,0.000136184,0.00156929,0.000457317,-0.007954746,-0.009121459,-0.001946651,-0.001330431,0.011835397,-0.023069001,-0.000294724,-0.003077784,-0.00381796,-0.007507119,-0.008738035,0.005679287,-0.001913337,-0.000265322,0.006563526,0.001200311,-0.009113001,0.002227907,0.000468988,0.009499275,0.007510387,-0.014112113,-0.001628173,-0.01120108,0.004517454,0,-0.003849294
20170413,-0.003948802,-0.015427263,-0.003809234,-0.001336422,-0.013888889,-0.005535055,-0.001089984,-0.004138924,-0.018553658,-0.001179245,-0.01066517,-0.004292503,-0.011476265,-0.01076412,-0.003100432,0.002142535,0.001415428,-0.003493246,-0.00528914,-0.006131208,-0.007656842,-0.006621352,-0.003269537,-0.006978588,-0.002442488,-0.003624064,-0.004299167,-0.006132461,-0.026337524,-0.011709602
20170417,0.004647984,-0.001346554,0.004512083,0.010527255,0.010972814,0.009064405,0.007880698,0.016263101,0.011170784,0.003541913,0.006524823,0.008160123,0.011477573,0.013164965,0.003998667,0.010577248,0.005123675,0.006543585,0.005529954,0.00586058,0.011532399,0.009260898,0.005840467,0.003034659,0.019359982,0.013457808,0.009594956,0.003907857,0.000659755,0.017298578
20170418,0.005442917,-0.00649669,0.007232585,0.002560254,-0.004049895,-0.000735449,-0.003729099,-0.002311522,0.002655619,-0.004705882,0.008032694,-0.001374465,-0.011477762,-0.047158137,0.0045359,-0.000890769,0.003603445,0.009519387,-0.004441938,0.001839926,-0.009596457,-0.006136762,-0.031021317,-0.00843949,-0.006535583,0.008434023,0.003054782,0.008399918,-0.00461524,-0.008152807
20170419,0.002436054,-0.006909315,0.002569917,-0.005635787,0.001138582,-0.002050258,0.008331321,-0.004455534,-0.009746795,-0.00679669,0.004054243,-0.0053525,-0.003166645,-0.006957651,-0.013215859,0.000222891,-0.004028374,-0.00574977,-0.00368272,-0.000612182,-0.002898551,-0.049162011,-0.003693975,0.005941866,0.003092494,0.003914823,-0.003654575,-0.005688744,-0.013720666,-0.008219822
20170420,0.009855542,0.00646043,0.004749698,0.009032944,0.006336312,0.007006269,0.007544007,0.009667025,0.012731358,0.003867896,0.007518797,0.007072571,0.059166115,0.018543603,-0.003013393,0.015598886,0.00932032,-0.003238492,0.012510662,0.005513017,-0.012624585,0.003772651,0.004119634,-0.001436782,0.005044843,0.013530281,0.010188833,-0.010829587,0.006236208,0.012905517
20170421,0.001871658,-0.00395013,0.001050499,0.009215377,0.003551824,0.001778615,-0.001307345,-0.009751773,-0.003591802,-0.002963841,0.003869541,0.013740458,-0.005373657,-0.005503073,-0.007948058,0,-0.003049046,-0.000464145,-0.001193485,-0.000304599,0.001850606,-0.011829945,-0.000902601,-0.010551559,0.006023424,-0.002215227,0.008606778,-0.023961991,9.53E-05,-0.012039743
20170424,-0.002135041,0.005205106,0.006146466,0.011566223,0.010617761,0.014255875,0.002975128,-0.006803939,0.026399491,0.002972652,0.011839207,0.017018072,0.010805378,0.029327677,0.010494245,0.007679649,-0.006466271,0.004875784,0.009629578,0.014015844,0.012342569,0.002307021,0.009280552,0.004039425,0.009313671,0.006835709,0.0126,-0.004232804,0.009915149,0.035257927
20170425,0.003610591,0.00764394,0.055650749,0.004728336,0.03167781,0.004633682,0.019458946,-0.000360555,0.078607582,0.000592768,0.003265306,0.005775211,0.002237415,0.015276409,0.005025126,0.002830702,0.013016711,-0.003927911,0.006196046,0.004206731,0.006220453,-0.002239502,0.004394174,0.002574831,0.007964407,0.009922822,0.007505432,-0.007438895,0.007552157,0.008685714
20170426,0.005063291,-0.004037685,-0.00606916,0.011380166,-0.007406264,-0.000666223,0,-0.005229937,0.00229841,0.002665877,0.001627339,-0.001325088,-0.001364256,-0.001897366,-0.025111111,-0.00314841,0.003472825,0.003015542,-0.005881132,-0.000598444,0.005687438,-0.002057485,0.000648141,0.006420546,-0.00980873,0.001953574,0.007776253,0.014132762,-0.006090134,0.001926127
20170427,0.000132573,-0.001719902,0.000213008,0.004906937,-0.017721125,0.005692308,-0.000349162,0.005620015,-0.018918402,0.000295421,0.013539128,0.006486805,-0.002359662,-0.001724138,-0.000569866,-0.002395992,0.002249524,-0.005319149,0.00076559,0.010479042,0.001229407,0.001624391,0.001862197,-0.001913876,0.008309944,0.001433651,0.012320062,-0.014569257,-0.005750377,-0.009272871
20170428,-0.003446448,0.004799409,-0.006672819,0.001767974,-0.006171863,-0.00142777,0.007567819,-0.001081666,-0.004090378,0.001772002,-0.034197168,0.002783067,-0.013444541,-0.008901289,-0.004105371,-0.004148472,-0.002071823,0.003255057,-0.000973642,0.009481481,-0.004092993,-0.000187126,-0.002181995,-0.003994887,0.00878725,0.001431598,-0.000128107,-0.016284551,0.011662084,-0.006962675
20170501,0.00066507,0.005021433,0.008718645,-0.000588285,-0.004458599,-0.005208599,-0.000924428,-0.007579859,-0.002542539,-0.004127358,0.004426003,0.013876716,-0.000252366,0.004691689,-0.002748196,0.0004385,-0.007525952,0.001622248,0.020396798,-0.002935134,-0.003945422,-0.009046104,-0.001052887,0.000802182,-0.01320132,-0.00165828,-0.012107623,-0.000653452,-0.007310216,0.000689655
20170502,0.003854845,-0.000121862,0.000566773,0.003363606,0,0.008829116,-0.007517927,0.00145481,-0.004803922,-0.005032564,0.018176811,-0.001584786,0.003912659,0.001200801,-0.009989666,0.01402586,-0.003137802,0.003933364,0.006344658,0.00794819,-0.006766793,0.001636867,0.002918761,0.005129849,0.005756895,-0.002577467,0.004798651,0.00065388,-0.005287009,-0.006432346
20170503,0.003177966,0.007921999,0.009842102,0.008213208,-0.012955854,0.00559711,-0.000233073,-0.009805702,0.000295537,-0.004165427,0.00027049,-0.003174603,-0.008926326,0.00528607,0.00243563,-0.001080614,-0.024044767,-0.001613275,-0.003050641,0.000292056,0.003738784,-0.002954117,-0.002991108,0.014832536,-0.000272569,-0.00918801,0.000322685,0.005227619,0.012908125,0.005780347
20170504,0.007655755,-0.012817412,0.005819661,0.005818786,-0.0046994,0.009512726,0.003030656,-0.001100312,-0.021173922,-0.00059755,-0.003515414,-0.003908512,-0.006342763,0.001237241,0.000231401,0.001947209,-0.004031536,0.007848569,-0.003603971,-0.002043796,0,0.002647671,0.005027163,-0.003928964,-0.001744915,0.008577721,-0.000903226,-0.005850488,-0.017897301,0.001149425
20170505,0.002095887,0.004654581,0.003555246,0.002892562,0.02718984,-0.000551351,-0.001859384,-0.009546539,0.002515344,0.000896861,-0.000814111,0.002761227,-0.000127665,0.001235712,0.000578369,-0.005722306,0.007376091,0.000687128,0.016583635,0.006143944,0.004055956,-0.025149324,-0.003549818,0.00930893,0.010597039,0.000574647,0.005617978,0.017654752,0.009350253,-0.001148106
20170508,-0.00496732,0.010607169,0.001944985,-0.002224969,-0.011412268,-0.003761284,-0.00058214,0.006487488,-0.002709755,-0.000896057,-0.007604563,-0.000869565,-0.002042901,-0.008110372,0.000578035,-0.00184602,-0.00508974,0.004577707,0.027188507,-0.002907822,-0.002390767,-0.013028055,-0.002105093,0.000625293,0.005459164,0.001837813,0.00744879,-0.001285072,0.008412893,0.001149425
20170509,0.007882291,-0.006997225,0.000831947,0.003138421,-0.008658009,-0.003473446,0.001630941,0.010865562,-0.000805072,-0.002092676,-0.004652436,0.001450537,0.003582395,-0.005643692,-0.001733102,0.000870322,0.005833782,-0.008658009,0.00640481,-0.011373578,-0.008759607,-0.006011893,-0.000324544,-0.011248242,0.004784432,-0.006879156,0.005035375,-0.004503538,-0.014998125,-0.00401837
20170510,-0.000260688,-0.004859677,0.00110834,-0.003622592,-0.001940805,-0.006668014,-0.00418702,-0.006012024,0.010776513,-0.010485321,-0.009898268,0.003910776,0.002677206,0.005005363,0.001041667,0.002717391,-0.021504417,0.001378993,-0.004740568,-0.004719764,0.006169237,-0.005653803,-0.00324649,0.010270185,-0.019956129,0.000865851,0.002853881,-0.000861698,0.013513514,0.007838617
20170511,-0.007431551,0.008545965,-0.002145032,0.002148405,0.002430724,0.000559398,-0.001401542,-0.005865103,0.006277401,0.000302755,-0.00888642,-0.012263743,-0.009281627,-0.000533618,-0.00369985,-0.001626016,-0.000729528,0.002295157,0.004502153,-0.003260225,-0.001242854,-0.003966942,0.003175637,0.007663434,0.004148925,-0.000403714,-0.012205148,-0.007761966,-0.002723005,-0.003088185
20170512,-0.005516879,-0.000726304,0.007974482,-0.003710422,0.002909796,-0.000914867,-0.002923977,-0.000737463,-0.002772552,-0.00090799,-0.004483048,-0.001168566,-0.00551848,-0.008631429,0.000232099,0.006840391,0.001003833,-0.001831921,0.013965573,-0.005352364,0.0004148,-0.001858613,0.003571429,-0.013347819,-0.003751223,-0.008712209,0.004609475,-0.003911343,-0.002353827,-0.002753557
20170515,0.007660811,0.003028468,0.006329114,0.000744848,0.005802708,0.005392481,-0.00340176,-0.007933579,0.016979446,0.003332324,0.002814523,0.000731208,0.010840108,0.010322233,0.001624318,0.005391998,-0.005105297,0.003211746,-0.00256246,0.023318386,-0.002819471,0.007581299,0.027094791,-0.000943841,-0.004693042,-0.001629707,0.002612796,-0.010034904,0.008399396,0.004832029
20170516,-0.015467296,-0.003019324,0.006904567,0.003969567,-0.001602564,0.001416789,-0.00529661,-0.018411754,-0.000781097,-0.015700483,0.005332585,0.014321204,-0.0025533,0.002132196,-0.001042511,-0.000858093,-0.010537891,0.002744112,-0.0014772,0.00204499,-0.002661123,0.014322487,0.006142216,0.004408755,0.001699655,-0.019879904,0.005911142,-0.00154253,0.003743566,0.003091367
20170517,0.000133138,-0.006783767,-0.005974608,-0.014991763,-0.033707865,-0.015512101,-0.032895515,-0.018567639,-0.021496971,-0.011349693,-0.021775544,-0.027805792,-0.022526558,-0.052659574,0.000231911,-0.014922169,-0.015465827,0.001824401,-0.033575609,-0.013994169,0.002668223,-0.017894326,-0.00860922,-0.012384386,-0.021455939,0.004401618,-0.013711614,-0.018318252,-0.023776224,-0.038123502
20170518,0.032215122,-0.002927186,0.004098081,-0.001756147,0.006312292,0.002052967,-0.003425915,-0.002316602,0.000798882,-0.00031027,0.005136986,0.003408417,0.000130941,0.006737788,-0.004521215,-0.0005449,0.003480388,-0.002959253,0.015241265,-0.072146659,0.005239085,-0.000993838,0.002368359,0.014126984,-0.007718984,0.01533815,-0.002498559,0.012589928,0.004489016,-0.003678652
20170519,0.015862781,0.002201835,0.007754575,0.014995392,0.01172004,0.002868265,-0.010313076,0.001741486,0.022051487,0.00744879,0.005110733,-0.000295377,0.005498822,0.001068972,0.004308839,0.008396031,0.007874016,0.002283105,0.003408942,-0.005417463,-0.00074454,0.007958615,0.000236276,-0.001721709,0.018940248,0.006649169,0.003853565,0.008436945,0.01283636,0.009766556
20170522,-0.002792941,0.004393995,0.000269997,0.004126775,-0.005057921,0.013840654,0.009055948,-0.003863241,-0.001366787,-0.01047443,0.010451977,0.011227655,0.00234375,0.002924927,-0.000347866,0.008974913,0.001023065,0.006378132,0.006076049,0.012175585,0.007119795,0.004342677,0.002047244,0.004076513,0.016098694,0.012225506,-0.002175304,0.001321004,-0.003755163,-0.000943619
20170523,-0.000763845,0.003524122,-0.002496795,0.003370048,-0.003279764,-0.003929273,-0.001229407,0.012216405,0.01310001,0.000622665,0.002516075,0.003360117,0.002857885,0.016757708,-0.001507946,0.005894331,-0.005667565,0.004753282,-0.001233846,0.00538145,8.22E-05,-0.003996331,0.002043061,0.007963773,-0.000980019,0.002976531,-0.007245448,0,0.001413494,0.012514758
20170524,-0.004331762,-0.003511746,0.011365174,8.19E-05,0.011023363,-0.001213776,-0.008124077,-0.003639847,0.003087909,-0.002800249,0.007250418,0.001310425,-0.001036269,0.019076671,0.004879182,0.010121457,0.006447393,0.014417662,-0.002990897,-0.008501259,0.003205655,0.003157272,-7.84E-05,0.005886909,0.009591803,0.002111631,0.001097978,-0.009674582,-0.0004705,-0.000583022
20170525,0.002047345,-0.006562158,0.00187291,0.001392529,-0.013018714,0.010380272,0.002109705,0.006537204,0.01029341,0.003432137,0.003875969,0.012360041,0.004149378,-0.00607604,0.00416185,0.002425904,-0.004085043,0.008438819,0.003456371,-0.001587806,0.013682917,0.004524293,0.00015685,0.001694132,0.009824561,0.014009909,0.009419355,0.005994671,-0.010450009,-0.00420021
